model,disease_category,disease,incident_rate,protein,beta,odds_ratio,ci_lower,ci_upper,pvalue
sensitivity,Circulatory system disorders,I74 (arterial embolism and thrombosis),0.13915138424474,WFDC2;WAP four-disulfide core domain protein 2,0.633461224804983,1.88412067152251,1.49568963537824,2.37342736145971,7.54597332414692e-08
sensitivity,Circulatory system disorders,I77 (other disorders of arteries and arterioles),0.236765041849259,WFDC2;WAP four-disulfide core domain protein 2,0.733656362604612,2.08268174259402,1.74892119586207,2.48013646995479,1.82694669767268e-16
sensitivity,Circulatory system disorders,"I79 (disorders of arteries, arterioles and capillaries in diseases classified elsewhere)",0.0124613179920662,WFDC2;WAP four-disulfide core domain protein 2,1.52692410458508,4.60399361759637,2.4970424161604,8.48874536278861,1.0005969284743e-06
sensitivity,Circulatory system disorders,I80 (phlebitis and thrombophlebitis),2.54418575671353,WFDC2;WAP four-disulfide core domain protein 2,0.221455093651504,1.247891208725,1.17878223934816,1.32105185914089,2.56857935284128e-14
sensitivity,Circulatory system disorders,I95 (hypotension),0.51506781033874,WFDC2;WAP four-disulfide core domain protein 2,0.322023950564814,1.37991782537278,1.21809891334463,1.56323364541317,4.19106379874561e-07
sensitivity,Circulatory system disorders,I98 (other disorders of circulatory system in diseases classified elsewhere),0.0207688633201104,WFDC2;WAP four-disulfide core domain protein 2,1.3698582580849,3.93479293085656,2.37340489064723,6.52336879802109,1.09038547859938e-07
sensitivity,Circulatory system disorders,I12 (hypertensive renal disease),0.305385353248634,GFRA1;GDNF family receptor alpha-1,1.59977693445398,4.95192769673086,4.24541494850111,5.77601676422886,3.16935866784985e-92
sensitivity,Circulatory system disorders,I15 (secondary hypertension),0.0391519683652095,GFRA1;GDNF family receptor alpha-1,1.66070355034228,5.26301233633194,3.58696749592065,7.72220514512156,2.0717762988469e-17
sensitivity,Circulatory system disorders,I50 (heart failure),0.906368067654601,GFRA1;GDNF family receptor alpha-1,0.313112306494174,1.36767512120088,1.24877107031672,1.49790084156693,1.5055510279039e-11
sensitivity,Circulatory system disorders,"I64 (stroke, not specified as haemorrhage or infarction)",1.56412113619012,GFRA1;GDNF family receptor alpha-1,0.262629971958467,1.30034546563264,1.21252943643231,1.39452146825118,1.81480042418163e-13
sensitivity,Circulatory system disorders,I67 (other cerebrovascular diseases),0.344537321613844,GFRA1;GDNF family receptor alpha-1,0.541908767420403,1.71928544821024,1.48508851650067,1.99041499519007,4.06961353850488e-13
sensitivity,Circulatory system disorders,I70 (atherosclerosis),0.174226259225182,GFRA1;GDNF family receptor alpha-1,0.552907272910841,1.73829938944914,1.41918243001758,2.12917289803385,9.14772213274621e-08
sensitivity,Circulatory system disorders,I73 (other peripheral vascular diseases),1.39772527063798,GFRA1;GDNF family receptor alpha-1,0.355875516222631,1.42742984534443,1.32546675138354,1.53723657062932,4.88547944267612e-21
sensitivity,Circulatory system disorders,I77 (other disorders of arteries and arterioles),0.236869408609517,GFRA1;GDNF family receptor alpha-1,0.485315257332005,1.6246871226438,1.3630157425381,1.93659410093775,6.08180713147139e-08
sensitivity,Circulatory system disorders,I95 (hypotension),0.520721179257287,GFRA1;GDNF family receptor alpha-1,0.331254673827933,1.39271443506356,1.23446160162475,1.57125462232402,7.3419696510582e-08
sensitivity,Circulatory system disorders,I26 (pulmonary embolism),1.00496594500166,CXCL10;C-X-C motif chemokine 10,0.277856783906242,1.32029709587557,1.2126545349836,1.43749466240278,1.51812116868743e-10
sensitivity,Circulatory system disorders,I27 (other pulmonary heart diseases),0.361159636484974,CXCL10;C-X-C motif chemokine 10,0.371506118704745,1.44991671768657,1.26077202036451,1.66743745440925,1.89752464887643e-07
sensitivity,Circulatory system disorders,I48 (atrial fibrillation and flutter),2.15910652246452,CXCL10;C-X-C motif chemokine 10,0.238327719697617,1.2691250419552,1.1963460898895,1.346331455195,2.57988336455191e-15
sensitivity,Circulatory system disorders,I50 (heart failure),0.900936267101105,CXCL10;C-X-C motif chemokine 10,0.335567528507404,1.39873398141566,1.27844588009118,1.53033990819178,2.59128209205679e-13
sensitivity,Circulatory system disorders,I73 (other peripheral vascular diseases),1.39360511904528,CXCL10;C-X-C motif chemokine 10,0.278906447690836,1.32168369152432,1.22940151033244,1.42089282123053,4.2678261032917e-14
sensitivity,Circulatory system disorders,I80 (phlebitis and thrombophlebitis),2.55755981706479,CXCL10;C-X-C motif chemokine 10,0.183709587176569,1.20166679297117,1.13823992280466,1.26862803913216,3.13660460204911e-11
sensitivity,Circulatory system disorders,I12 (hypertensive renal disease),0.30379746835443,MFAP5;Microfibrillar-associated protein 5,1.54685772767828,4.69668869613182,3.99906512638671,5.51601037022954,2.68729347034147e-79
sensitivity,Circulatory system disorders,I15 (secondary hypertension),0.0389483933787731,MFAP5;Microfibrillar-associated protein 5,2.13457829557424,8.4534808847929,5.41479189346067,13.1974303861726,5.87612784695223e-21
sensitivity,Circulatory system disorders,I26 (pulmonary embolism),1.00681596884128,MFAP5;Microfibrillar-associated protein 5,0.225532563072752,1.25298983465123,1.14753645090729,1.36813390502587,4.95668859909911e-07
sensitivity,Circulatory system disorders,I50 (heart failure),0.909444985394352,MFAP5;Microfibrillar-associated protein 5,0.248100658212575,1.28158892815242,1.16733642608822,1.4070238399626,1.91263808735668e-07
sensitivity,Circulatory system disorders,I12 (hypertensive renal disease),0.20142369932935,CALCB;Calcitonin gene-related peptide 2,1.26384322754644,3.53899655366374,2.88042041448162,4.34814881323419,2.46777279010935e-33
sensitivity,Circulatory system disorders,I27 (other pulmonary heart diseases),0.400558492984504,CALCB;Calcitonin gene-related peptide 2,0.375961750647546,1.45639142667672,1.257250842376,1.68707462043848,5.39898722200816e-07
sensitivity,Circulatory system disorders,I50 (heart failure),0.908695552656275,CALCB;Calcitonin gene-related peptide 2,0.385431766946901,1.47024898933428,1.33428848013023,1.62006351911806,6.95663133567097e-15
sensitivity,Circulatory system disorders,I73 (other peripheral vascular diseases),1.39852136693446,CALCB;Calcitonin gene-related peptide 2,0.224369592629882,1.25153349151447,1.15583889515789,1.3551508665647,3.22939679523872e-08
sensitivity,Circulatory system disorders,I10 (essential (primary) hypertension),28.0840151900716,HAVCR1;Hepatitis A virus cellular receptor 1,0.19511714831172,1.21545336645963,1.1918284607388,1.23954657461551,1.5296112782279e-84
sensitivity,Circulatory system disorders,I12 (hypertensive renal disease),0.305367419645304,HAVCR1;Hepatitis A virus cellular receptor 1,0.998367632162443,2.71384821225959,2.34836412447571,3.1362138615658,1.07320585378266e-41
sensitivity,Circulatory system disorders,I15 (secondary hypertension),0.0391496691852953,HAVCR1;Hepatitis A virus cellular receptor 1,1.11283083437582,3.04296033007037,2.07287628401059,4.46703338824761,1.33485162767729e-08
sensitivity,Circulatory system disorders,I27 (other pulmonary heart diseases),0.362134439963982,HAVCR1;Hepatitis A virus cellular receptor 1,0.42246897595907,1.52572388474895,1.32319759328779,1.75924849342372,6.09790316471775e-09
sensitivity,Circulatory system disorders,I34 (nonrheumatic mitral valve disorders),0.54613788513487,HAVCR1;Hepatitis A virus cellular receptor 1,0.286304334843375,1.33149761471512,1.18484462535159,1.49630243498464,1.51875521023405e-06
sensitivity,Circulatory system disorders,I42 (cardiomyopathy),0.303409936186039,HAVCR1;Hepatitis A virus cellular receptor 1,0.3871488200734,1.47277565354572,1.26173747925778,1.71911206676128,9.28294480575583e-07
sensitivity,Circulatory system disorders,I48 (atrial fibrillation and flutter),2.16301922248757,HAVCR1;Hepatitis A virus cellular receptor 1,0.287062045041199,1.33250688635559,1.25592690496816,1.41375632225195,1.98506134755317e-21
sensitivity,Circulatory system disorders,I50 (heart failure),0.908272325098852,HAVCR1;Hepatitis A virus cellular receptor 1,0.540219309785644,1.71638324055219,1.57050552626048,1.8758109278756,9.24175901972527e-33
sensitivity,Circulatory system disorders,I51 (complications and ill-defined descriptions of heart disease),1.71279802685667,HAVCR1;Hepatitis A virus cellular receptor 1,0.224523861680397,1.25172657929125,1.17111222479949,1.33789008100605,3.83099470874474e-11
sensitivity,Circulatory system disorders,"I64 (stroke, not specified as haemorrhage or infarction)",1.56207180049328,HAVCR1;Hepatitis A virus cellular receptor 1,0.202055068230131,1.22391540511081,1.14163054631484,1.3121310775215,1.26924557687227e-08
sensitivity,Circulatory system disorders,I70 (atherosclerosis),0.174216027874564,HAVCR1;Hepatitis A virus cellular receptor 1,0.631981779952841,1.88133527981896,1.54335632549614,2.29332810357563,3.97104215549149e-10
sensitivity,Circulatory system disorders,I73 (other peripheral vascular diseases),1.39960067337431,HAVCR1;Hepatitis A virus cellular receptor 1,0.253767580434989,1.28887221033492,1.19741153741447,1.3873188312187,1.4056699528883e-11
sensitivity,Circulatory system disorders,I98 (other disorders of circulatory system in diseases classified elsewhere),0.0215323180519124,HAVCR1;Hepatitis A virus cellular receptor 1,1.3756564219546,3.95767377440118,2.38851897764279,6.55769615029004,9.3324764598214e-08
sensitivity,Circulatory system disorders,I12 (hypertensive renal disease),0.309487669774685,IGSF8;Immunoglobulin superfamily member 8,1.19984962038918,3.31961768238457,2.84259262254212,3.87669392716051,6.6070568305677e-52
sensitivity,Circulatory system disorders,I15 (secondary hypertension),0.0394251808630172,IGSF8;Immunoglobulin superfamily member 8,1.33666587241665,3.80633153052204,2.51751717793111,5.75493976654912,2.33740612718667e-10
sensitivity,Circulatory system disorders,I26 (pulmonary embolism),1.00928463009324,IGSF8;Immunoglobulin superfamily member 8,0.235367753181288,1.26537402850176,1.15927942753876,1.38117816461748,1.3793378007014e-07
sensitivity,Circulatory system disorders,I50 (heart failure),0.906779159849395,IGSF8;Immunoglobulin superfamily member 8,0.387804934027277,1.47374227927658,1.34524697648552,1.61451119659936,7.96519947187155e-17
sensitivity,Circulatory system disorders,I12 (hypertensive renal disease),0.30926819659214,CTSZ;Cathepsin Z,1.07620855917016,2.93353611098064,2.51061251365522,3.42770302769598,8.03363778848979e-42
sensitivity,Circulatory system disorders,I15 (secondary hypertension),0.039397222495814,CTSZ;Cathepsin Z,1.40104082718871,4.05942292653023,2.65468080317755,6.2074937509303,1.00986968936648e-10
sensitivity,Circulatory system disorders,I73 (other peripheral vascular diseases),1.39072195410223,CTSZ;Cathepsin Z,0.227848805814528,1.25589542699081,1.1652462073516,1.35359661639345,2.50724221566525e-09
sensitivity,Circulatory system disorders,I12 (hypertensive renal disease),0.288087101645076,SNCG;Gamma-synuclein,1.52186263859354,4.58074953466637,3.86217098160694,5.43302365412513,2.00840973711201e-68
sensitivity,Circulatory system disorders,I15 (secondary hypertension),0.039736151951045,SNCG;Gamma-synuclein,1.65541830997283,5.23526942961263,3.44043708316553,7.96644302398304,1.0885571980291e-14
sensitivity,Circulatory system disorders,I26 (pulmonary embolism),1.01128506715409,SNCG;Gamma-synuclein,0.239053964884859,1.27004707267859,1.16041895890981,1.39003206939573,2.10030865345085e-07
sensitivity,Circulatory system disorders,I48 (atrial fibrillation and flutter),2.15965985853929,SNCG;Gamma-synuclein,0.215723704983889,1.24075951596672,1.16598213828107,1.32033255563548,1.03190338422974e-11
sensitivity,Circulatory system disorders,I50 (heart failure),0.902010649288722,SNCG;Gamma-synuclein,0.463800219106347,1.5901052660544,1.44342367885423,1.75169272485607,5.85737938208536e-21
sensitivity,Circulatory system disorders,I73 (other peripheral vascular diseases),1.39275212588412,SNCG;Gamma-synuclein,0.230948387245653,1.25979421632182,1.16642384427258,1.36063873802893,4.14925376563867e-09
sensitivity,Circulatory system disorders,I12 (hypertensive renal disease),0.304925723221266,RTN4R;Reticulon-4 receptor,0.803623990678887,2.23362090010064,1.92524282424277,2.591393803703,2.93466659159294e-26
sensitivity,Circulatory system disorders,I15 (secondary hypertension),0.0390930414386239,RTN4R;Reticulon-4 receptor,0.98370894015756,2.67435689980732,1.79808036887391,3.9776780567524,1.19394450337175e-06
sensitivity,Circulatory system disorders,I21 (acute myocardial infarction),2.6446442533229,RTN4R;Reticulon-4 receptor,0.182775783718282,1.20054519612119,1.13563007328612,1.26917101073153,1.16036057109708e-10
sensitivity,Circulatory system disorders,I08 (multiple valve diseases),0.171372930866601,COL6A3;Collagen alpha-3(VI) chain,0.657950156475678,1.93083037495021,1.57302022231654,2.37003052086647,3.13437261678173e-10
sensitivity,Circulatory system disorders,I12 (hypertensive renal disease),0.30379746835443,COL6A3;Collagen alpha-3(VI) chain,1.6726079037811,5.32603949983621,4.56641637491466,6.21202589182326,1.04093172590103e-100
sensitivity,Circulatory system disorders,I15 (secondary hypertension),0.0389483933787731,COL6A3;Collagen alpha-3(VI) chain,1.83316005115702,6.25361721764185,4.27600896040893,9.14584807162018,3.33717159311422e-21
sensitivity,Circulatory system disorders,I21 (acute myocardial infarction),2.65433300876338,COL6A3;Collagen alpha-3(VI) chain,0.262776236416444,1.30053567386736,1.23128550109048,1.37368062687626,4.84172043853069e-21
sensitivity,Circulatory system disorders,I25 (chronic ischaemic heart disease),3.6981499513145,COL6A3;Collagen alpha-3(VI) chain,0.24946946160504,1.28334437258008,1.22489397324463,1.344583951434,9.69487348295071e-26
sensitivity,Circulatory system disorders,I26 (pulmonary embolism),1.00681596884128,COL6A3;Collagen alpha-3(VI) chain,0.397273649264749,1.48776299960258,1.36408596106966,1.62265341492906,2.92078425589457e-19
sensitivity,Circulatory system disorders,I27 (other pulmonary heart diseases),0.356377799415774,COL6A3;Collagen alpha-3(VI) chain,0.554704465132032,1.74142625653894,1.5082091317469,2.01070617007254,3.985159804378e-14
sensitivity,Circulatory system disorders,I34 (nonrheumatic mitral valve disorders),0.543330087633885,COL6A3;Collagen alpha-3(VI) chain,0.445061538637802,1.56058622922847,1.38746046683213,1.75531443026852,1.18534830012202e-13
sensitivity,Circulatory system disorders,I35 (nonrheumatic aortic valve disorders),0.37585199610516,COL6A3;Collagen alpha-3(VI) chain,0.348602855023335,1.41708628987131,1.23003517899159,1.63258221166288,1.38907637949046e-06
sensitivity,Circulatory system disorders,I42 (cardiomyopathy),0.307692307692307,COL6A3;Collagen alpha-3(VI) chain,0.462944400138565,1.58874500595816,1.35953381803476,1.85660015254763,5.75431608869249e-09
sensitivity,Circulatory system disorders,I44 (atrioventricular and left bundle-branch block),0.387536514118792,COL6A3;Collagen alpha-3(VI) chain,0.454424419643012,1.57526642963282,1.37070986705825,1.8103497931723,1.52166943224115e-10
sensitivity,Circulatory system disorders,I48 (atrial fibrillation and flutter),2.16553067185978,COL6A3;Collagen alpha-3(VI) chain,0.381261056702139,1.46412977641434,1.37876575794862,1.55477896794634,1.59894702302896e-35
sensitivity,Circulatory system disorders,I50 (heart failure),0.909444985394352,COL6A3;Collagen alpha-3(VI) chain,0.681441224995423,1.97672458514106,1.80496093397815,2.16483360495179,7.1790678217029e-49
sensitivity,Circulatory system disorders,I51 (complications and ill-defined descriptions of heart disease),1.7078870496592,COL6A3;Collagen alpha-3(VI) chain,0.280556016936295,1.32386569948591,1.23792356631144,1.41577431593575,2.56035793438832e-16
sensitivity,Circulatory system disorders,I63 (cerebral infarction),0.360272638753651,COL6A3;Collagen alpha-3(VI) chain,0.514366851506001,1.67257917549143,1.44883259512378,1.93087945957523,2.21788135417934e-12
sensitivity,Circulatory system disorders,"I64 (stroke, not specified as haemorrhage or infarction)",1.55793573515092,COL6A3;Collagen alpha-3(VI) chain,0.419219751944946,1.52077451122975,1.4176201485005,1.63143499085592,1.30814744670816e-31
sensitivity,Circulatory system disorders,I67 (other cerebrovascular diseases),0.352482960077896,COL6A3;Collagen alpha-3(VI) chain,0.495606215732138,1.64149303639853,1.41936251306064,1.89838703203074,2.37721235794156e-11
sensitivity,Circulatory system disorders,I70 (atherosclerosis),0.175267770204479,COL6A3;Collagen alpha-3(VI) chain,0.812489104703823,2.25351023441801,1.84571785727432,2.75140014309995,1.49482759408944e-15
sensitivity,Circulatory system disorders,I71 (aortic aneurysm and dissection),0.171372930866601,COL6A3;Collagen alpha-3(VI) chain,0.624132323336637,1.86662562707661,1.5188961285769,2.29396281029676,2.95713728820915e-09
sensitivity,Circulatory system disorders,I72 (other aneurysm),0.105160662122687,COL6A3;Collagen alpha-3(VI) chain,0.793806825553461,2.21180035807792,1.71039856313325,2.86018763663595,1.43120050103056e-09
sensitivity,Circulatory system disorders,I73 (other peripheral vascular diseases),1.39435248296007,COL6A3;Collagen alpha-3(VI) chain,0.34881911064901,1.41739277589203,1.3162357349953,1.52632406774618,2.62084108991716e-20
sensitivity,Circulatory system disorders,I74 (arterial embolism and thrombosis),0.148003894839337,COL6A3;Collagen alpha-3(VI) chain,0.632177941333318,1.88170436134318,1.50836903900209,2.34744363742741,2.10957903951994e-08
sensitivity,Circulatory system disorders,I77 (other disorders of arteries and arterioles),0.243427458617332,COL6A3;Collagen alpha-3(VI) chain,0.632440201375611,1.88219792192635,1.58358170985758,2.2371242325238,7.20888052508243e-13
sensitivity,Circulatory system disorders,I80 (phlebitis and thrombophlebitis),2.56085686465433,COL6A3;Collagen alpha-3(VI) chain,0.24659680545177,1.27966305558195,1.21111480784462,1.35209108600993,1.65247462973767e-18
sensitivity,Circulatory system disorders,I95 (hypotension),0.516066212268743,COL6A3;Collagen alpha-3(VI) chain,0.461893961222675,1.58707700259768,1.40708736915403,1.79009027256693,5.4438195477014e-14
sensitivity,Circulatory system disorders,I12 (hypertensive renal disease),0.304206236227842,IL16;Pro-interleukin-16,0.735958276657313,2.08748141906658,1.79481472630645,2.42787102817888,1.30841931943596e-21
sensitivity,Circulatory system disorders,I12 (hypertensive renal disease),0.288982780612244,GFRA3;GDNF family receptor alpha-3,1.08368153171744,2.95554046235807,2.51812616378406,3.46893636636105,3.89375645263264e-40
sensitivity,Circulatory system disorders,I15 (secondary hypertension),0.0378667091836734,GFRA3;GDNF family receptor alpha-3,1.50718701026944,4.51401504010475,2.94309064100663,6.92344690251284,4.97268541615126e-12
sensitivity,Circulatory system disorders,I48 (atrial fibrillation and flutter),2.16838494746594,LEPR;Leptin receptor,0.263812707240413,1.30188433995465,1.22728304168658,1.38102033275873,1.91276325182746e-18
sensitivity,Circulatory system disorders,I49 (other cardiac arrhythmias),1.24977823335764,LEPR;Leptin receptor,0.208479518149865,1.23180370018378,1.13949746416295,1.3315873036199,1.55545157718912e-07
sensitivity,Circulatory system disorders,I12 (hypertensive renal disease),0.296753875968992,PLIN1;Perilipin-1,0.513991674852779,1.67195178053345,1.43184852909618,1.95231737130289,8.12198301324281e-11
sensitivity,Circulatory system disorders,I12 (hypertensive renal disease),0.304782129935504,LGALS3;Galectin-3,0.814540736398123,2.25813835341279,1.93161338432692,2.63985995568708,1.58609784187065e-24
sensitivity,Circulatory system disorders,I26 (pulmonary embolism),1.00873053327041,LGALS3;Galectin-3,0.253285663264933,1.28825123032924,1.1780273329772,1.4087883922443,2.85404927279932e-08
sensitivity,Circulatory system disorders,I50 (heart failure),0.914346389806512,LGALS3;Galectin-3,0.371250041390713,1.44954547444345,1.32045929187026,1.59125093474365,6.1240347672693e-15
sensitivity,Circulatory system disorders,I05 (rheumatic mitral valve diseases),0.123853211009174,RBP7;Retinoid-binding protein 7,0.636982533681028,1.89076693727638,1.46115018973191,2.44670235559663,1.27549264177086e-06
sensitivity,Circulatory system disorders,I12 (hypertensive renal disease),0.199541284403669,RBP7;Retinoid-binding protein 7,0.752927873433951,2.12320740751407,1.7449447146217,2.58346849475969,5.42451443324904e-14
sensitivity,Circulatory system disorders,I27 (other pulmonary heart diseases),0.396788990825688,RBP7;Retinoid-binding protein 7,0.48871250647029,1.63021597569931,1.41072399125008,1.88385831949329,3.50166590391827e-11
sensitivity,Circulatory system disorders,I34 (nonrheumatic mitral valve disorders),0.548165137614678,RBP7;Retinoid-binding protein 7,0.335573766987902,1.39874270741754,1.23504946473432,1.58413182420562,1.26108748437583e-07
sensitivity,Circulatory system disorders,I48 (atrial fibrillation and flutter),2.14908256880733,RBP7;Retinoid-binding protein 7,0.364856835079274,1.44030779183725,1.35214891573404,1.53421454625871,1.02313261505712e-29
sensitivity,Circulatory system disorders,I50 (heart failure),0.905963302752293,RBP7;Retinoid-binding protein 7,0.482828833593134,1.62065248000804,1.47397948729154,1.78192063295432,1.94667015327798e-23
sensitivity,Circulatory system disorders,I51 (complications and ill-defined descriptions of heart disease),1.64908256880733,RBP7;Retinoid-binding protein 7,0.234614341468447,1.26442103992902,1.17562615351924,1.35992259225375,2.69711011576234e-10
sensitivity,Circulatory system disorders,"I64 (stroke, not specified as haemorrhage or infarction)",1.54816513761467,RBP7;Retinoid-binding protein 7,0.190505408864696,1.20986091759378,1.12226861264287,1.30428974260787,6.75425457954337e-07
sensitivity,Circulatory system disorders,I73 (other peripheral vascular diseases),1.39678899082568,RBP7;Retinoid-binding protein 7,0.224423983283179,1.25160156508996,1.15608068276265,1.35501483684704,3.01362442032798e-08
sensitivity,Circulatory system disorders,I12 (hypertensive renal disease),0.199541284403669,EFCAB14;EF-hand calcium-binding domain-containing protein 14,1.55444044330725,4.73243771695183,3.86870460713471,5.78900924705531,1.22700117231524e-51
sensitivity,Circulatory system disorders,I26 (pulmonary embolism),0.993119266055046,EFCAB14;EF-hand calcium-binding domain-containing protein 14,0.252902190565148,1.28775731585935,1.17175877032734,1.41523916572522,1.51241209435948e-07
sensitivity,Circulatory system disorders,I50 (heart failure),0.905963302752293,EFCAB14;EF-hand calcium-binding domain-containing protein 14,0.427544932507902,1.53348808158576,1.38860873649974,1.69348329342447,3.07501595989664e-17
sensitivity,Circulatory system disorders,"I64 (stroke, not specified as haemorrhage or infarction)",1.54816513761467,EFCAB14;EF-hand calcium-binding domain-containing protein 14,0.212933077097488,1.23730184464207,1.14657377207732,1.33520920505709,4.24939214579301e-08
sensitivity,Circulatory system disorders,I73 (other peripheral vascular diseases),1.39678899082568,EFCAB14;EF-hand calcium-binding domain-containing protein 14,0.286793516075982,1.33214911769802,1.23003364888266,1.44274205294762,1.81296249067325e-12
sensitivity,Circulatory system disorders,I95 (hypotension),0.504587155963302,EFCAB14;EF-hand calcium-binding domain-containing protein 14,0.354417873828616,1.42535067879616,1.24931210482697,1.62619456715026,1.36821104837629e-07
sensitivity,Circulatory system disorders,I12 (hypertensive renal disease),0.309609891536663,PI3;Elafin,1.36144902926587,3.90184309228234,3.32271248339354,4.58191299815461,6.08406520422544e-62
sensitivity,Circulatory system disorders,I15 (secondary hypertension),0.0399496634240856,PI3;Elafin,1.68467408301037,5.39069372734199,3.48814394611286,8.33095746934065,3.31796497341776e-14
sensitivity,Circulatory system disorders,I48 (atrial fibrillation and flutter),2.18524658929748,PI3;Elafin,0.198592071944436,1.21968432095165,1.1446457109611,1.29964217620333,8.79027586346331e-10
sensitivity,Circulatory system disorders,I50 (heart failure),0.91884225875397,PI3;Elafin,0.400106708407881,1.49198389637336,1.3536848363355,1.64441226442588,7.53535167765086e-16
sensitivity,Circulatory system disorders,"I64 (stroke, not specified as haemorrhage or infarction)",1.57201925573777,PI3;Elafin,0.312917248679406,1.36740837149708,1.26992938074255,1.4723697890563,1.10555518827263e-16
sensitivity,Circulatory system disorders,I95 (hypotension),0.517348141341909,PI3;Elafin,0.348604695587674,1.4170888981122,1.2488090503385,1.60804483648523,6.48569131952342e-08
sensitivity,Circulatory system disorders,I12 (hypertensive renal disease),0.305684557051319,CKAP4;Cytoskeleton-associated protein 4,1.70508295772799,5.50184206859803,4.68640483467729,6.45916586715015,2.19424539605225e-96
sensitivity,Circulatory system disorders,I15 (secondary hypertension),0.0391903278270922,CKAP4;Cytoskeleton-associated protein 4,1.88568005230861,6.59083503090345,4.36435768484545,9.95314993439232,3.07485629961246e-19
sensitivity,Circulatory system disorders,I26 (pulmonary embolism),0.999353359590853,CKAP4;Cytoskeleton-associated protein 4,0.30205412361421,1.35263443419262,1.23952987625512,1.47605955097367,1.20439111094601e-11
sensitivity,Circulatory system disorders,I50 (heart failure),0.901377540023122,CKAP4;Cytoskeleton-associated protein 4,0.465925185925923,1.5934877795761,1.45485613493834,1.74532948150641,1.09011460604081e-23
sensitivity,Circulatory system disorders,I63 (cerebral infarction),0.366429565183312,CKAP4;Cytoskeleton-associated protein 4,0.373991500776212,1.45352479657182,1.2603295308061,1.67633486529341,2.75231985996881e-07
sensitivity,Circulatory system disorders,"I64 (stroke, not specified as haemorrhage or infarction)",1.55193698195285,CKAP4;Cytoskeleton-associated protein 4,0.354831228159904,1.42593997545862,1.32945820268814,1.52942364754275,3.18879210806518e-23
sensitivity,Circulatory system disorders,I67 (other cerebrovascular diseases),0.356631983226539,CKAP4;Cytoskeleton-associated protein 4,0.425729268605022,1.53070630877697,1.32448501397124,1.76903610007965,8.10360767618225e-09
sensitivity,Circulatory system disorders,I70 (atherosclerosis),0.172437442439206,CKAP4;Cytoskeleton-associated protein 4,0.733246370507539,2.08182803455757,1.69787935762413,2.55260065799639,1.79683712772513e-12
sensitivity,Circulatory system disorders,I72 (other aneurysm),0.105813885133149,CKAP4;Cytoskeleton-associated protein 4,0.676313619597044,1.96661466348273,1.51304220896851,2.55615686839426,4.28902023883542e-07
sensitivity,Circulatory system disorders,I73 (other peripheral vascular diseases),1.40105421981854,CKAP4;Cytoskeleton-associated protein 4,0.336082678141978,1.39945472434434,1.29968158216528,1.50688718865036,5.29580385361104e-19
sensitivity,Circulatory system disorders,I77 (other disorders of arteries and arterioles),0.239060999745262,CKAP4;Cytoskeleton-associated protein 4,0.57231291857774,1.77236164254996,1.48732304173315,2.11202657650079,1.57901093561314e-10
sensitivity,Circulatory system disorders,I80 (phlebitis and thrombophlebitis),2.5512903415437,CKAP4;Cytoskeleton-associated protein 4,0.251408592041392,1.28583535910661,1.21668968963972,1.35891064484849,4.89649058358067e-19
sensitivity,Circulatory system disorders,I95 (hypotension),0.521231360100327,CKAP4;Cytoskeleton-associated protein 4,0.396325250604759,1.48635267604757,1.31773778470566,1.67654316604973,1.10955337690436e-10
sensitivity,Circulatory system disorders,I98 (other disorders of circulatory system in diseases classified elsewhere),0.0215546803049007,CKAP4;Cytoskeleton-associated protein 4,1.51508440500564,4.54980513696749,2.63855418396339,7.84548102524887,5.03384293776934e-08
sensitivity,Circulatory system disorders,I98 (other disorders of circulatory system in diseases classified elsewhere),0.0215011727912431,HAO1;Hydroxyacid oxidase 1,1.47901652357112,4.38862744617736,2.50580783539235,7.68616435359078,2.30712488777887e-07
sensitivity,Circulatory system disorders,I12 (hypertensive renal disease),0.200894895443338,CYTL1;Cytokine-like protein 1,1.45114428890383,4.26799554192405,3.42167368483517,5.32364790558955,6.74439508152845e-38
sensitivity,Circulatory system disorders,I50 (heart failure),0.90859282257328,CYTL1;Cytokine-like protein 1,0.398111197508933,1.48900959485962,1.34134736082231,1.65292722701211,7.93689914321153e-14
sensitivity,Circulatory system disorders,I12 (hypertensive renal disease),0.296132509426884,EFNA1;Ephrin-A1,1.81024352532707,6.11193566214361,5.16369930065158,7.23430148875421,2.53178695387287e-98
sensitivity,Circulatory system disorders,I15 (secondary hypertension),0.0375101178607387,EFNA1;Ephrin-A1,1.91896055332829,6.81387213028579,4.45318995868217,10.425976398641,9.35495266327651e-19
sensitivity,Circulatory system disorders,I26 (pulmonary embolism),1.00092788186287,EFNA1;Ephrin-A1,0.254989615624275,1.29044822030413,1.18171667845227,1.40918431604701,1.36416068556802e-08
sensitivity,Circulatory system disorders,I27 (other pulmonary heart diseases),0.357333228041774,EFNA1;Ephrin-A1,0.400039169061724,1.49188313215933,1.28817998673837,1.72779836896628,9.25864440226118e-08
sensitivity,Circulatory system disorders,I34 (nonrheumatic mitral valve disorders),0.548832250804493,EFNA1;Ephrin-A1,0.289348093650283,1.33555654637713,1.18689369415237,1.50283997409276,1.54222751686162e-06
sensitivity,Circulatory system disorders,"I38 (endocarditis, valve unspecified)",0.0592265018853769,EFNA1;Ephrin-A1,0.877412650619817,2.40466992933643,1.68539962326095,3.43089994162149,1.30737264360719e-06
