model,disease_category,disease,incident_rate,protein,hazard_ratio,ci_lower,ci_upper,pvalue
primary,Nervous system disorders,G62 (other polyneuropathies),0.99768254841117,CTSZ;Cathepsin Z,1.25264102287065,1.14759032701098,1.36730808481571,4.64489045546836e-07
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.370174510840825,CTSZ;Cathepsin Z,1.85537397969149,1.60880116802229,2.13973775811463,1.9715325745488e-17
primary,Nervous system disorders,G81 (hemiplegia),0.965311568042693,CTSZ;Cathepsin Z,1.28764556002292,1.17814810588332,1.40731974186186,2.46732458291477e-08
primary,Nervous system disorders,G59 (mononeuropathy in diseases classified elsewhere),0.0632023858900673,SNCG;Gamma-synuclein,2.44713825343191,1.71098243721654,3.50002752871733,9.51074052142518e-07
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.37335545810122,SNCG;Gamma-synuclein,1.94137412027027,1.67340772651332,2.25225055145887,2.0633558416063e-18
primary,Nervous system disorders,G59 (mononeuropathy in diseases classified elsewhere),0.0660630319045583,RTN4R;Reticulon-4 receptor,2.77551676460846,2.05601124246921,3.74681477975331,2.59650527327153e-11
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.373163336702169,RTN4R;Reticulon-4 receptor,1.87741436292131,1.63393421487721,2.15717662192911,6.22710700389323e-19
primary,Nervous system disorders,G40 (epilepsy),0.816814228629632,COL6A3;Collagen alpha-3(VI) chain,1.26866456078834,1.15237008492924,1.39669520135027,1.22791173202394e-06
primary,Nervous system disorders,G59 (mononeuropathy in diseases classified elsewhere),0.0658174919663943,COL6A3;Collagen alpha-3(VI) chain,4.05698316382932,3.10987203872369,5.29253685896011,5.46887081398556e-25
primary,Nervous system disorders,G62 (other polyneuropathies),0.990214352283317,COL6A3;Collagen alpha-3(VI) chain,1.43777865864981,1.318675432419,1.56763932992724,1.87200311711026e-16
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.373697866243271,COL6A3;Collagen alpha-3(VI) chain,2.16515636492456,1.89422562183022,2.47483828248707,9.78094747757257e-30
primary,Nervous system disorders,G72 (other myopathies),0.0948546207750977,COL6A3;Collagen alpha-3(VI) chain,2.04411984486638,1.5639161589606,2.67177106409181,1.6662098720082e-07
primary,Nervous system disorders,G81 (hemiplegia),0.958181394987974,COL6A3;Collagen alpha-3(VI) chain,1.38454821862579,1.26794078841744,1.51187956662589,4.21411845453373e-13
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.372535420588526,GFRA3;GDNF family receptor alpha-3,1.56671534220866,1.3572362038939,1.80852600046313,8.73304966536266e-10
primary,Nervous system disorders,G59 (mononeuropathy in diseases classified elsewhere),0.0666248628311647,LEPR;Leptin receptor,2.17205605525353,1.57990584145616,2.98614473304004,1.78677040066304e-06
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.371456500488758,LGALS3;Galectin-3,1.42879316221661,1.23602333853858,1.65162730892336,1.39603372104603e-06
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.330718000182465,RBP7;Retinoid-binding protein 7,1.50047577898062,1.28392147783289,1.75355549554918,3.34893141477856e-07
primary,Nervous system disorders,G59 (mononeuropathy in diseases classified elsewhere),0.0570047427946005,EFCAB14;EF-hand calcium-binding domain-containing protein 14,2.71915703513164,1.87054276532188,3.95276446963968,1.59773407725852e-07
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.330718000182465,EFCAB14;EF-hand calcium-binding domain-containing protein 14,1.59753666817911,1.35909891140264,1.87780549654251,1.34452507409975e-08
primary,Nervous system disorders,"G31 (other degenerative diseases of nervous system, not elsewhere classified)",1.00733146569708,PI3;Elafin,1.3791226457199,1.25872401679954,1.51103756387637,5.31471154369976e-12
primary,Nervous system disorders,G62 (other polyneuropathies),0.99589690475242,PI3;Elafin,1.27902346838047,1.1665482472185,1.40234322632486,1.60472064864208e-07
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.377380976026376,PI3;Elafin,1.56095007997079,1.34427028936203,1.81255598032831,5.21747393055745e-09
primary,Nervous system disorders,G81 (hemiplegia),0.959051295316168,PI3;Elafin,1.34449312221438,1.22438378848234,1.47638491515999,5.64992943563536e-10
primary,Nervous system disorders,G40 (epilepsy),0.819930621255124,CKAP4;Cytoskeleton-associated protein 4,1.3716846963141,1.24619309543298,1.50981329699037,1.07528529151641e-10
primary,Nervous system disorders,G59 (mononeuropathy in diseases classified elsewhere),0.0603829447398663,CKAP4;Cytoskeleton-associated protein 4,3.56584670730874,2.55697258001641,4.97278024778152,6.74751175318978e-14
primary,Nervous system disorders,G62 (other polyneuropathies),0.992478265116733,CKAP4;Cytoskeleton-associated protein 4,1.41317351882455,1.29582046279083,1.5411543895563,5.33878385165895e-15
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.3760277442232,CKAP4;Cytoskeleton-associated protein 4,1.9742045319397,1.7194759580407,2.26666939756012,4.91860156379244e-22
primary,Nervous system disorders,G81 (hemiplegia),0.960262315559372,CKAP4;Cytoskeleton-associated protein 4,1.4212525221465,1.30158357891517,1.55192395204567,4.74788013353418e-15
primary,Nervous system disorders,G93 (other disorders of brain),0.873028329278819,CKAP4;Cytoskeleton-associated protein 4,1.25620239305472,1.14510600835021,1.3780771743482,1.37903169357033e-06
primary,Nervous system disorders,G59 (mononeuropathy in diseases classified elsewhere),0.0608320251177394,EFNA1;Ephrin-A1,3.87914169639719,2.78113775693401,5.41064183649653,1.40812569489378e-15
primary,Nervous system disorders,G62 (other polyneuropathies),0.990001574555188,EFNA1;Ephrin-A1,1.34336504622597,1.23098642437253,1.46600288329058,3.53622206412014e-11
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.380772929792537,EFNA1;Ephrin-A1,2.1293308255929,1.857293499969,2.44121339190377,2.2852710473675e-27
primary,Nervous system disorders,G81 (hemiplegia),0.967380404648144,EFNA1;Ephrin-A1,1.33986436936486,1.22678303756147,1.46336921307777,7.85317484132048e-11
primary,Nervous system disorders,G59 (mononeuropathy in diseases classified elsewhere),0.0669357220198838,"ST3GAL1;CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1",2.39827027103717,1.76053803334492,3.26701280176994,2.92016379044743e-08
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.372164461247637,"ST3GAL1;CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1",1.486655846946,1.2956567755077,1.70581102112686,1.58805693327138e-08
primary,Nervous system disorders,"G31 (other degenerative diseases of nervous system, not elsewhere classified)",1.00056895097212,"FABP1;Fatty acid-binding protein, liver",1.261224474523,1.15617122775153,1.37582317995347,1.69239845747569e-07
primary,Nervous system disorders,G59 (mononeuropathy in diseases classified elsewhere),0.0627450980392156,"FABP1;Fatty acid-binding protein, liver",2.98257853275504,2.16549248368853,4.10796840490475,2.22759949215125e-11
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.368721438798125,"FABP1;Fatty acid-binding protein, liver",1.94876349289043,1.69616593397156,2.23897855461009,4.526479392456e-21
primary,Nervous system disorders,G81 (hemiplegia),0.976462729380329,"FABP1;Fatty acid-binding protein, liver",1.33427405334308,1.22224577415241,1.45657059085285,1.15434423413666e-10
primary,Nervous system disorders,G93 (other disorders of brain),0.872982955106555,"FABP1;Fatty acid-binding protein, liver",1.27260048143135,1.15926357060609,1.39701792275986,4.07866381641682e-07
primary,Nervous system disorders,G40 (epilepsy),0.82579630357845,ADM;Pro-adrenomedullin,1.27187253950216,1.15675221905673,1.39844966803591,6.75798469633904e-07
primary,Nervous system disorders,G59 (mononeuropathy in diseases classified elsewhere),0.0660630319045583,ADM;Pro-adrenomedullin,2.92947960153648,2.26504991308004,3.78881307924408,2.61897334205329e-16
primary,Nervous system disorders,G62 (other polyneuropathies),0.982264665757162,ADM;Pro-adrenomedullin,1.26735950255872,1.16227462975989,1.38194542632123,8.09029970255128e-08
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.373163336702169,ADM;Pro-adrenomedullin,1.88162785076275,1.65289369717858,2.14201516698235,1.18665446790699e-21
primary,Nervous system disorders,G81 (hemiplegia),0.96374751762003,ADM;Pro-adrenomedullin,1.44341532265487,1.32459509081747,1.57289409278202,5.59155612966354e-17
primary,Nervous system disorders,G93 (other disorders of brain),0.880677926297042,ADM;Pro-adrenomedullin,1.25271352770784,1.1430498675424,1.37289826722631,1.43294795286415e-06
primary,Nervous system disorders,G59 (mononeuropathy in diseases classified elsewhere),0.0658174919663943,NOTCH1;Neurogenic locus notch homolog protein 1,2.71717550249495,1.94917426230446,3.78777970453495,3.68426601660432e-09
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.373697866243271,NOTCH1;Neurogenic locus notch homolog protein 1,1.64886751716428,1.43329905796081,1.89685751487727,2.64083429104396e-12
primary,Nervous system disorders,"G31 (other degenerative diseases of nervous system, not elsewhere classified)",1.00124414953492,PLAUR;Urokinase plasminogen activator surface receptor,1.32608834360778,1.21879656473965,1.44282511612434,5.50919940301145e-11
primary,Nervous system disorders,G40 (epilepsy),0.822815146189487,PLAUR;Urokinase plasminogen activator surface receptor,1.36913934626881,1.24535384123244,1.50522886543335,8.12893525715178e-11
primary,Nervous system disorders,G47 (sleep disorders),2.64657898447098,PLAUR;Urokinase plasminogen activator surface receptor,1.22589467778319,1.16243422276126,1.29281961214746,5.91593043524144e-14
primary,Nervous system disorders,G59 (mononeuropathy in diseases classified elsewhere),0.0631587257727075,PLAUR;Urokinase plasminogen activator surface receptor,2.58590306330193,1.89046047964156,3.53717770078015,2.77454037731201e-09
primary,Nervous system disorders,G62 (other polyneuropathies),0.991784618430169,PLAUR;Urokinase plasminogen activator surface receptor,1.43020281639513,1.31366619473626,1.55707751651112,1.56795107746489e-16
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.371152745148362,PLAUR;Urokinase plasminogen activator surface receptor,2.05493889453834,1.80232773670326,2.3429555980815,5.18731402823972e-27
primary,Nervous system disorders,G81 (hemiplegia),0.978957360968277,PLAUR;Urokinase plasminogen activator surface receptor,1.49299544008225,1.37133654603795,1.62544737143226,2.42841655891152e-20
primary,Nervous system disorders,G93 (other disorders of brain),0.872780770989482,PLAUR;Urokinase plasminogen activator surface receptor,1.31869399743839,1.20361963843825,1.44477026075812,2.88166169866457e-09
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.373722627737226,FGF21;Fibroblast growth factor 21,1.47528582528578,1.28514300758775,1.69356114723328,3.32405041914321e-08
primary,Nervous system disorders,G40 (epilepsy),0.826693227091633,CD302;CD302 antigen,1.34410078071311,1.22124942001916,1.47931035143112,1.47556764706099e-09
primary,Nervous system disorders,G59 (mononeuropathy in diseases classified elsewhere),0.0669357220198838,CD302;CD302 antigen,3.74333139736827,2.80103654727251,5.00262303402205,4.60136391624107e-19
primary,Nervous system disorders,G62 (other polyneuropathies),0.985309217281415,CD302;CD302 antigen,1.2961647721585,1.18758498729453,1.41467190521838,6.19250111180517e-09
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.372164461247637,CD302;CD302 antigen,1.77681089843707,1.54587310323577,2.04224846282435,5.88059362813452e-16
primary,Nervous system disorders,G81 (hemiplegia),0.968594650043399,CD302;CD302 antigen,1.3809454822735,1.26482774742351,1.50772342628964,5.911252317477e-13
primary,Nervous system disorders,G59 (mononeuropathy in diseases classified elsewhere),0.0633061644377621,DKK4;Dickkopf-related protein 4,3.03905162174724,2.17630443601021,4.24381562010528,6.83025505685367e-11
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.371989948356714,DKK4;Dickkopf-related protein 4,2.11074829881924,1.83458646003783,2.42848101085213,1.59855814505021e-25
primary,Nervous system disorders,G51 (facial nerve disorders),0.398978614746249,CD80;T-lymphocyte activation antigen CD80,1.43252762542676,1.23650173866143,1.65963001381006,1.68932225308818e-06
primary,Nervous system disorders,G59 (mononeuropathy in diseases classified elsewhere),0.0612953756044405,CD80;T-lymphocyte activation antigen CD80,2.62412081658667,1.83930315850618,3.74381462250959,1.03196317365924e-07
primary,Nervous system disorders,G62 (other polyneuropathies),0.949496789471287,CD80;T-lymphocyte activation antigen CD80,1.34853753627511,1.22555707793801,1.48385866270925,8.85322981738748e-10
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.342885689631681,CD80;T-lymphocyte activation antigen CD80,1.98233671127671,1.698927450583,2.31302333453195,3.52828636616921e-18
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.375533316293427,CD4;T-cell surface glycoprotein CD4,1.69065473572266,1.46901134791434,1.94573952031046,2.40764018620508e-13
primary,Nervous system disorders,G40 (epilepsy),0.803913912304476,SHISA5;Protein shisa-5,1.35509903852435,1.22111531123292,1.50378378464158,1.06076560997599e-08
primary,Nervous system disorders,G59 (mononeuropathy in diseases classified elsewhere),0.0612828544191747,SHISA5;Protein shisa-5,3.27662209823529,2.36511114637946,4.53942825946213,9.63859452382977e-13
primary,Nervous system disorders,G62 (other polyneuropathies),0.960684772463405,SHISA5;Protein shisa-5,1.34726894778815,1.22508282179124,1.48164155548293,7.98929863107188e-10
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.336012350724242,SHISA5;Protein shisa-5,1.87571125661391,1.60456017575328,2.19268355986488,2.89091143916117e-15
primary,Nervous system disorders,G81 (hemiplegia),0.921292083712465,SHISA5;Protein shisa-5,1.50957574461504,1.37115896623062,1.66196552322057,4.74094375528182e-17
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.374362994903959,NRCAM;Neuronal cell adhesion molecule,2.04740507113817,1.77505475227778,2.36154266224365,7.63605684475839e-23
primary,Nervous system disorders,G62 (other polyneuropathies),0.990491283676703,CDCP1;CUB domain-containing protein 1,1.27227243611898,1.16835145564604,1.38543684255785,3.04502800367167e-08
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.37335545810122,CDCP1;CUB domain-containing protein 1,1.63543967250519,1.43310309399825,1.86634369404771,2.87425310396662e-13
primary,Nervous system disorders,G62 (other polyneuropathies),0.99839473787244,CD163;Scavenger receptor cysteine-rich type 1 protein M130,1.25147944704384,1.14778319337171,1.36454411897451,3.71005221610241e-07
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.368989281739911,CD163;Scavenger receptor cysteine-rich type 1 protein M130,1.52887447940641,1.32833087202414,1.75969498489359,3.26654986730641e-09
primary,Nervous system disorders,G20 (parkinson's disease),1.51705954114359,IFNLR1;Interferon lambda receptor 1,0.799286562160656,0.743700376664962,0.859027410091532,1.11675785596231e-09
primary,Nervous system disorders,G59 (mononeuropathy in diseases classified elsewhere),0.0670840787119856,CD59;CD59 glycoprotein,2.96742967081651,2.19483920111672,4.01197447483256,1.56336917653267e-12
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.382253670041885,CD59;CD59 glycoprotein,1.59113731009545,1.37381465099286,1.84283806971202,5.69900757356967e-10
primary,Nervous system disorders,G81 (hemiplegia),0.967492260061919,CD59;CD59 glycoprotein,1.30546346386895,1.18926537087468,1.43301478142199,2.09119612919399e-08
primary,Nervous system disorders,G59 (mononeuropathy in diseases classified elsewhere),0.0667176860736641,FOLR1;Folate receptor alpha,2.33225385122282,1.69997605892271,3.19969684160768,1.53130463517601e-07
primary,Nervous system disorders,G62 (other polyneuropathies),0.993840159014425,FOLR1;Folate receptor alpha,1.26706999758347,1.16062356953957,1.38327914485923,1.24302397248036e-07
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.374899405264294,FOLR1;Folate receptor alpha,1.66081557807468,1.44701562769779,1.90620497220476,5.38191970312248e-13
primary,Nervous system disorders,G81 (hemiplegia),0.965414184313494,FOLR1;Folate receptor alpha,1.30859655036363,1.19755747904008,1.42993130734419,2.76601546607335e-09
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.372164461247637,CALB1;Calbindin,1.46112752970487,1.2688688429833,1.68251720409654,1.37855506580566e-07
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.336353651839648,APCS;Serum amyloid P-component,0.656947287041853,0.552861987974592,0.780628343671702,1.80660394782178e-06
primary,Nervous system disorders,"G31 (other degenerative diseases of nervous system, not elsewhere classified)",1.01172503039096,REN;Renin,1.25401117182008,1.14418122081177,1.37438369940549,1.29784671972439e-06
primary,Nervous system disorders,G59 (mononeuropathy in diseases classified elsewhere),0.0666248628311647,REN;Renin,5.56835526235864,3.95740435503649,7.83508015509605,6.54853498174116e-23
primary,Nervous system disorders,G62 (other polyneuropathies),1.00041274396116,REN;Renin,1.29787625270618,1.18337145576059,1.42346070554488,3.1514082244923e-08
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.374362994903959,REN;Renin,3.31993488535221,2.85138037046789,3.86548485678534,6.63708073207737e-54
primary,Nervous system disorders,G59 (mononeuropathy in diseases classified elsewhere),0.0664166275980621,NECTIN4;Nectin-4,3.88547440395847,2.76207751493657,5.46578119628302,6.43868919735079e-15
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.373207237484856,NECTIN4;Nectin-4,1.69414026808144,1.46542106551986,1.95855738358511,1.04675026260193e-12
primary,Nervous system disorders,G81 (hemiplegia),0.96496378939127,NECTIN4;Nectin-4,1.30450580839144,1.1926531803794,1.42684850224913,6.17484300163954e-09
primary,Nervous system disorders,"G31 (other degenerative diseases of nervous system, not elsewhere classified)",1.00878556989581,MSR1;Macrophage scavenger receptor types I and II,1.23341622974352,1.13281213364677,1.34295489129101,1.34788092786043e-06
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.376940563856451,MSR1;Macrophage scavenger receptor types I and II,1.78713277717902,1.5621581706039,2.04450715898564,2.71922685418658e-17
primary,Nervous system disorders,G81 (hemiplegia),0.965431329803799,MSR1;Macrophage scavenger receptor types I and II,1.24051221896159,1.13703189894121,1.353410196166,1.23676356156717e-06
primary,Nervous system disorders,G59 (mononeuropathy in diseases classified elsewhere),0.0612036722203332,B2M;Beta-2-microglobulin,3.06319389288389,2.19553382631679,4.27374732874977,4.4509891044466e-11
primary,Nervous system disorders,G62 (other polyneuropathies),0.959396171509116,B2M;Beta-2-microglobulin,1.3273315191809,1.20795206557704,1.45850900215106,3.88529849387825e-09
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.337845498038682,B2M;Beta-2-microglobulin,1.67204613065438,1.43101916926951,1.95366933097299,9.64002570414003e-11
primary,Nervous system disorders,G81 (hemiplegia),0.922328994297916,B2M;Beta-2-microglobulin,1.34221556156527,1.21938835639767,1.47741497141247,1.84731865935646e-09
primary,Nervous system disorders,G93 (other disorders of brain),0.858388694838253,B2M;Beta-2-microglobulin,1.2846322430791,1.16229991303935,1.41984007866185,9.31183320043973e-07
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.369314760547549,BAIAP2;Brain-specific angiogenesis inhibitor 1-associated protein 2,1.51974370081405,1.31230620491492,1.75997103992488,2.27403363475477e-08
primary,Nervous system disorders,G81 (hemiplegia),0.962333215255638,RETN;Resistin,1.2907600344672,1.18201613574802,1.40950822597986,1.31605179737993e-08
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.372880697597638,VEGFD;Vascular endothelial growth factor D,1.8378982871516,1.60690221873165,2.10210059737236,6.61203993633383e-19
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.373471714431733,CA6;Carbonic anhydrase 6,0.663327191721167,0.572420453438633,0.768670931713767,4.80427359920071e-08
primary,Nervous system disorders,G81 (hemiplegia),0.966839949590422,CA6;Carbonic anhydrase 6,0.759569767410276,0.692328228133944,0.833342059616382,6.06647851069184e-09
primary,Nervous system disorders,G59 (mononeuropathy in diseases classified elsewhere),0.0607307277892056,CD300LG;CMRF35-like molecule 9,3.46669424143679,2.44522663642437,4.91486915142752,2.94183929929438e-12
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.38013873104205,CD300LG;CMRF35-like molecule 9,1.48331675155173,1.28283397121475,1.71513121323917,1.02734610374636e-07
primary,Nervous system disorders,G59 (mononeuropathy in diseases classified elsewhere),0.0600903293337727,PGF;Placenta growth factor,2.85046072692821,2.12440358011008,3.82466233432873,2.88275948786485e-12
primary,Nervous system disorders,G62 (other polyneuropathies),0.989598522406921,PGF;Placenta growth factor,1.33439291418624,1.21925275354655,1.46040633843231,3.71219790948688e-10
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.37420505661548,PGF;Placenta growth factor,1.84266559159997,1.60068020171748,2.12123350986866,1.75223365780574e-17
primary,Nervous system disorders,G81 (hemiplegia),0.96142640717865,PGF;Placenta growth factor,1.39077485378714,1.26998307745678,1.5230554865346,1.11334742382219e-12
primary,Nervous system disorders,G93 (other disorders of brain),0.8746754134208,PGF;Placenta growth factor,1.30168999233813,1.18228197639687,1.43315796906344,7.83487189659998e-08
primary,Nervous system disorders,G59 (mononeuropathy in diseases classified elsewhere),0.0664166275980621,FGFR2;Fibroblast growth factor receptor 2,2.99118662936612,2.15074295161334,4.16004964469932,7.49900598000421e-11
primary,Nervous system disorders,G62 (other polyneuropathies),0.9952588064731,FGFR2;Fibroblast growth factor receptor 2,1.26000143046181,1.15234801886653,1.37771192276393,3.93974699236598e-07
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.373207237484856,FGFR2;Fibroblast growth factor receptor 2,1.96404320059686,1.69986422414702,2.2692787100372,5.26978081598771e-20
primary,Nervous system disorders,G81 (hemiplegia),0.96496378939127,FGFR2;Fibroblast growth factor receptor 2,1.25164852715301,1.14327982291158,1.37028923639585,1.18614721164307e-06
primary,Nervous system disorders,G40 (epilepsy),0.819897218626181,CLEC7A;C-type lectin domain family 7 member A,1.28507984522864,1.16675319767166,1.41540662747565,3.5950965113174e-07
primary,Nervous system disorders,G59 (mononeuropathy in diseases classified elsewhere),0.0600903293337727,CLEC7A;C-type lectin domain family 7 member A,3.12318217017205,2.21006811100914,4.41355939189888,1.08668137961609e-10
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.37420505661548,CLEC7A;C-type lectin domain family 7 member A,1.69608654457625,1.47207929615501,1.95418111932313,2.6643246832496e-13
primary,Nervous system disorders,G81 (hemiplegia),0.96142640717865,CLEC7A;C-type lectin domain family 7 member A,1.30640817309669,1.19558617957466,1.42750254552207,3.4279643818328e-09
primary,Nervous system disorders,"G31 (other degenerative diseases of nervous system, not elsewhere classified)",1.01477480339979,PIGR;Polymeric immunoglobulin receptor,1.24865826559807,1.14593443722274,1.36059046102594,3.97985030885813e-07
primary,Nervous system disorders,G40 (epilepsy),0.799341246409993,PIGR;Polymeric immunoglobulin receptor,1.35245874388758,1.22652909721235,1.49131778290075,1.40689063752232e-09
primary,Nervous system disorders,G59 (mononeuropathy in diseases classified elsewhere),0.0615274690377897,PIGR;Polymeric immunoglobulin receptor,2.55303567539363,1.81347745271308,3.59419476105494,7.83505642853987e-08
primary,Nervous system disorders,G62 (other polyneuropathies),0.99731263063601,PIGR;Polymeric immunoglobulin receptor,1.42553479150292,1.30721508257705,1.55456394962878,1.05923754498586e-15
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.38115657197308,PIGR;Polymeric immunoglobulin receptor,2.08113028105587,1.81308628106952,2.38880151041286,2.04613041763247e-25
primary,Nervous system disorders,G81 (hemiplegia),0.968498926099753,PIGR;Polymeric immunoglobulin receptor,1.46647816982297,1.34321002283877,1.60105879646602,1.268255458153e-17
primary,Nervous system disorders,G93 (other disorders of brain),0.871668765868969,PIGR;Polymeric immunoglobulin receptor,1.34999007344449,1.23004743378215,1.48162838956131,2.59055626825122e-10
primary,Nervous system disorders,G99 (other disorders of nervous system in diseases classified elsewhere),0.510558833462463,PIGR;Polymeric immunoglobulin receptor,1.36480308591987,1.20917424890094,1.54046239822712,4.78491714432546e-07
primary,Nervous system disorders,G59 (mononeuropathy in diseases classified elsewhere),0.0666693603781971,LCN2;Neutrophil gelatinase-associated lipocalin,2.56717043069953,1.84262421599918,3.57661858724914,2.51344185131964e-08
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.369794087336068,LCN2;Neutrophil gelatinase-associated lipocalin,1.55538322620804,1.34448029994165,1.79936960063627,2.82462164223232e-09
primary,Nervous system disorders,G81 (hemiplegia),0.973664500718608,LCN2;Neutrophil gelatinase-associated lipocalin,1.2782645820244,1.1681977048793,1.39870189338101,9.09318153099251e-08
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.373163336702169,XCL1;Lymphotactin,1.47777130763824,1.28363997170907,1.70126210293317,5.48078162770096e-08
primary,Nervous system disorders,G59 (mononeuropathy in diseases classified elsewhere),0.0669357220198838,ADGRG1;Adhesion G-protein coupled receptor G1,2.55748974605754,1.78849715441425,3.65712284475599,2.66147108275492e-07
primary,Nervous system disorders,G62 (other polyneuropathies),0.985309217281415,ADGRG1;Adhesion G-protein coupled receptor G1,1.28944164189375,1.1797036191213,1.40938768085503,2.12370567628557e-08
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.372164461247637,ADGRG1;Adhesion G-protein coupled receptor G1,2.51301210690959,2.1630592651753,2.91958244101202,2.09077858780462e-33
primary,Nervous system disorders,G81 (hemiplegia),0.968594650043399,ADGRG1;Adhesion G-protein coupled receptor G1,1.2533870489813,1.14624671218557,1.37054185443084,7.27697814618658e-07
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.376072393935832,MMP12;Macrophage metalloelastase,1.62166865870051,1.41279010404352,1.86142954362774,6.33668454770875e-12
primary,Nervous system disorders,G81 (hemiplegia),0.9575198665751,MMP12;Macrophage metalloelastase,1.36869507728601,1.25368260123727,1.4942587643301,2.40955499848862e-12
primary,Nervous system disorders,G93 (other disorders of brain),0.883611763081596,MMP12;Macrophage metalloelastase,1.28347354098396,1.17093699646898,1.40682576037261,9.7997511117473e-08
primary,Nervous system disorders,G20 (parkinson's disease),0.790273556231003,AHNAK;Neuroblast differentiation-associated protein AHNAK,0.692852520332319,0.622101340162573,0.7716501861343,2.44221963996763e-11
primary,Nervous system disorders,G59 (mononeuropathy in diseases classified elsewhere),0.0613302734143156,EPHB6;Ephrin type-B receptor 6,3.43875927766497,2.43940949537078,4.84751141297395,1.78462630809047e-12
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.372004669845855,EPHB6;Ephrin type-B receptor 6,1.67225237120559,1.45210399660986,1.92577666581137,9.38612147439872e-13
primary,Nervous system disorders,G59 (mononeuropathy in diseases classified elsewhere),0.0659246907356419,CXCL16;C-X-C motif chemokine 16,2.23940465423949,1.60782839725559,3.11907241717431,1.85001658734002e-06
primary,Nervous system disorders,G63 (polyneuropathy in diseases classified elsewhere),0.374306659943369,CXCL16;C-X-C motif chemokine 16,1.61141893981682,1.39968886487854,1.85517729315201,3.16965047004865e-11
primary,Nervous system disorders,G81 (hemiplegia),0.96142640717865,CXCL17;C-X-C motif chemokine 17,1.23690442912793,1.13683428039707,1.34578328009418,7.83532077304713e-07
primary,Nervous system disorders,G40 (epilepsy),0.822129991858132,NECTIN2;Nectin-2,1.28845055796475,1.17011850884664,1.41874932134523,2.51876216976011e-07
primary,Nervous system disorders,G59 (mononeuropathy in diseases classified elsewhere),0.0667242326713242,NECTIN2;Nectin-2,3.90931539585899,2.83372678119873,5.39316174223234,1.00225434050825e-16
